dictionary_id,symptom_code,canonical_name,synonym_vi,no_diacritic_form,body_area,suggested_departments_json,is_red_flag_candidate,negation_example,language,validation_status
SYM-036-11,LIMB_SWELLING,Sưng chi,sưng chân nhẹ,sung chan nhe,MUSCULOSKELETAL,"[""ORTHO"",""CARD""]",false,không sưng tay,vi,SYNTHETIC_UNVALIDATED
SYM-036-12,LIMB_SWELLING,Sưng chi,khớp bị sưng nhiều,khop bi sung nhieu,MUSCULOSKELETAL,"[""ORTHO"",""CARD""]",false,không sưng tay,vi,SYNTHETIC_UNVALIDATED
SYM-036-13,LIMB_SWELLING,Sưng chi,chi bi phu sung lien tuc,chi bi phu sung lien tuc,MUSCULOSKELETAL,"[""ORTHO"",""CARD""]",false,không sưng tay,vi,SYNTHETIC_UNVALIDATED
SYM-036-14,LIMB_SWELLING,Sưng chi,sưng tay,sung tay,MUSCULOSKELETAL,"[""ORTHO"",""CARD""]",false,không sưng tay,vi,SYNTHETIC_UNVALIDATED
SYM-036-15,LIMB_SWELLING,Sưng chi,bị sưng chân,bi sung chan,MUSCULOSKELETAL,"[""ORTHO"",""CARD""]",false,không sưng tay,vi,SYNTHETIC_UNVALIDATED
SYM-036-16,LIMB_SWELLING,Sưng chi,toi khop bi sung,toi khop bi sung,MUSCULOSKELETAL,"[""ORTHO"",""CARD""]",false,không sưng tay,vi,SYNTHETIC_UNVALIDATED
SYM-036-17,LIMB_SWELLING,Sưng chi,hay chi ị phù sưng,hay chi i phu sung,MUSCULOSKELETAL,"[""ORTHO"",""CARD""]",false,không sưng tay,vi,SYNTHETIC_UNVALIDATED
SYM-036-18,LIMB_SWELLING,Sưng chi,cảm giác sưng sau vận động,cam giac sung sau van dong,MUSCULOSKELETAL,"[""ORTHO"",""CARD""]",false,không sưng tay,vi,SYNTHETIC_UNVALIDATED
SYM-036-19,LIMB_SWELLING,Sưng chi,sưng tay mấy hôm nay,sung tay may hom nay,MUSCULOSKELETAL,"[""ORTHO"",""CARD""]",false,không sưng tay,vi,SYNTHETIC_UNVALIDATED
SYM-036-20,LIMB_SWELLING,Sưng chi,khớp ị sưng nhiều,khop i sung nhieu,MUSCULOSKELETAL,"[""ORTHO"",""CARD""]",false,không sưng tay,vi,SYNTHETIC_UNVALIDATED
SYM-037-01,LIMITED_MOVEMENT,Hạn chế vận động,khong duoi duoc nhieu,khong duoi duoc nhieu,MUSCULOSKELETAL,"[""ORTHO""]",false,không khó cử động,vi,SYNTHETIC_UNVALIDATED
SYM-037-02,LIMITED_MOVEMENT,Hạn chế vận động,vậ động hạn chế liên tục,va dong han che lien tuc,MUSCULOSKELETAL,"[""ORTHO""]",false,không khó cử động,vi,SYNTHETIC_UNVALIDATED
SYM-037-03,LIMITED_MOVEMENT,Hạn chế vận động,khó đi lại từng lúc,kho di lai tung luc,MUSCULOSKELETAL,"[""ORTHO""]",false,không khó cử động,vi,SYNTHETIC_UNVALIDATED
SYM-037-04,LIMITED_MOVEMENT,Hạn chế vận động,khó xoay khớp,kho xoay khop,MUSCULOSKELETAL,"[""ORTHO""]",false,không khó cử động,vi,SYNTHETIC_UNVALIDATED
SYM-037-05,LIMITED_MOVEMENT,Hạn chế vận động,bi kho cu dong,bi kho cu dong,MUSCULOSKELETAL,"[""ORTHO""]",false,không khó cử động,vi,SYNTHETIC_UNVALIDATED
SYM-037-06,LIMITED_MOVEMENT,Hạn chế vận động,tôi không duỗi đưc,toi khong duoi duc,MUSCULOSKELETAL,"[""ORTHO""]",false,không khó cử động,vi,SYNTHETIC_UNVALIDATED
SYM-037-07,LIMITED_MOVEMENT,Hạn chế vận động,hay vận động hạn chế,hay van dong han che,MUSCULOSKELETAL,"[""ORTHO""]",false,không khó cử động,vi,SYNTHETIC_UNVALIDATED
SYM-037-08,LIMITED_MOVEMENT,Hạn chế vận động,cảm giác khó đi lại,cam giac kho di lai,MUSCULOSKELETAL,"[""ORTHO""]",false,không khó cử động,vi,SYNTHETIC_UNVALIDATED
SYM-037-09,LIMITED_MOVEMENT,Hạn chế vận động,kho xoay khop may hom nay,kho xoay khop may hom nay,MUSCULOSKELETAL,"[""ORTHO""]",false,không khó cử động,vi,SYNTHETIC_UNVALIDATED
SYM-037-10,LIMITED_MOVEMENT,Hạn chế vận động,khó cử động nẹh,kho cu dong neh,MUSCULOSKELETAL,"[""ORTHO""]",false,không khó cử động,vi,SYNTHETIC_UNVALIDATED
SYM-037-11,LIMITED_MOVEMENT,Hạn chế vận động,không duỗi được nhiều,khong duoi duoc nhieu,MUSCULOSKELETAL,"[""ORTHO""]",false,không khó cử động,vi,SYNTHETIC_UNVALIDATED
SYM-037-12,LIMITED_MOVEMENT,Hạn chế vận động,vận động hạn chế liên tục,van dong han che lien tuc,MUSCULOSKELETAL,"[""ORTHO""]",false,không khó cử động,vi,SYNTHETIC_UNVALIDATED
SYM-037-13,LIMITED_MOVEMENT,Hạn chế vận động,kho di lai tung luc,kho di lai tung luc,MUSCULOSKELETAL,"[""ORTHO""]",false,không khó cử động,vi,SYNTHETIC_UNVALIDATED
SYM-037-14,LIMITED_MOVEMENT,Hạn chế vận động,khó xoay khpớ,kho xoay khpo,MUSCULOSKELETAL,"[""ORTHO""]",false,không khó cử động,vi,SYNTHETIC_UNVALIDATED
SYM-037-15,LIMITED_MOVEMENT,Hạn chế vận động,khó cử động,kho cu dong,MUSCULOSKELETAL,"[""ORTHO""]",false,không khó cử động,vi,SYNTHETIC_UNVALIDATED
SYM-037-16,LIMITED_MOVEMENT,Hạn chế vận động,tôi không duỗi được,toi khong duoi duoc,MUSCULOSKELETAL,"[""ORTHO""]",false,không khó cử động,vi,SYNTHETIC_UNVALIDATED
SYM-037-17,LIMITED_MOVEMENT,Hạn chế vận động,hay van dong han che,hay van dong han che,MUSCULOSKELETAL,"[""ORTHO""]",false,không khó cử động,vi,SYNTHETIC_UNVALIDATED
SYM-037-18,LIMITED_MOVEMENT,Hạn chế vận động,cảm giác khóó đi lại,cam giac khoo di lai,MUSCULOSKELETAL,"[""ORTHO""]",false,không khó cử động,vi,SYNTHETIC_UNVALIDATED
SYM-037-19,LIMITED_MOVEMENT,Hạn chế vận động,khó xoay khớp mấy hôm nay,kho xoay khop may hom nay,MUSCULOSKELETAL,"[""ORTHO""]",false,không khó cử động,vi,SYNTHETIC_UNVALIDATED
SYM-037-20,LIMITED_MOVEMENT,Hạn chế vận động,khó cử động nhẹ,kho cu dong nhe,MUSCULOSKELETAL,"[""ORTHO""]",false,không khó cử động,vi,SYNTHETIC_UNVALIDATED
SYM-038-01,EYE_REDNESS,Đỏ mắt,mat do lien tuc,mat do lien tuc,EYE,"[""OPH""]",false,không đỏ mắt,vi,SYNTHETIC_UNVALIDATED
SYM-038-02,EYE_REDNESS,Đỏ mắt,lòng trắng đỏ từn lúc,long trang do tun luc,EYE,"[""OPH""]",false,không đỏ mắt,vi,SYNTHETIC_UNVALIDATED
SYM-038-03,EYE_REDNESS,Đỏ mắt,mắt sung huyết,mat sung huyet,EYE,"[""OPH""]",false,không đỏ mắt,vi,SYNTHETIC_UNVALIDATED
SYM-038-04,EYE_REDNESS,Đỏ mắt,bị đỏ một bên mắt,bi do mot ben mat,EYE,"[""OPH""]",false,không đỏ mắt,vi,SYNTHETIC_UNVALIDATED
SYM-038-05,EYE_REDNESS,Đỏ mắt,toi do mat,toi do mat,EYE,"[""OPH""]",false,không đỏ mắt,vi,SYNTHETIC_UNVALIDATED
SYM-038-06,EYE_REDNESS,Đỏ mắt,hay ắmt đỏ,hay amt do,EYE,"[""OPH""]",false,không đỏ mắt,vi,SYNTHETIC_UNVALIDATED
SYM-038-07,EYE_REDNESS,Đỏ mắt,cảm giác lòng trắng đỏ,cam giac long trang do,EYE,"[""OPH""]",false,không đỏ mắt,vi,SYNTHETIC_UNVALIDATED
SYM-038-08,EYE_REDNESS,Đỏ mắt,mắt bị sung huyết mấy hôm nay,mat bi sung huyet may hom nay,EYE,"[""OPH""]",false,không đỏ mắt,vi,SYNTHETIC_UNVALIDATED
SYM-038-09,EYE_REDNESS,Đỏ mắt,do mot ben mat nhe,do mot ben mat nhe,EYE,"[""OPH""]",false,không đỏ mắt,vi,SYNTHETIC_UNVALIDATED
SYM-038-10,EYE_REDNESS,Đỏ mắt,đỏ mắắt nhiều,do maat nhieu,EYE,"[""OPH""]",false,không đỏ mắt,vi,SYNTHETIC_UNVALIDATED
SYM-038-11,EYE_REDNESS,Đỏ mắt,mắt đỏ liên tục,mat do lien tuc,EYE,"[""OPH""]",false,không đỏ mắt,vi,SYNTHETIC_UNVALIDATED
SYM-038-12,EYE_REDNESS,Đỏ mắt,lòng trắng đỏ từng lúc,long trang do tung luc,EYE,"[""OPH""]",false,không đỏ mắt,vi,SYNTHETIC_UNVALIDATED
SYM-038-13,EYE_REDNESS,Đỏ mắt,mat bi sung huyet,mat bi sung huyet,EYE,"[""OPH""]",false,không đỏ mắt,vi,SYNTHETIC_UNVALIDATED
SYM-038-14,EYE_REDNESS,Đỏ mắt,bị đỏ một bênn mắt,bi do mot benn mat,EYE,"[""OPH""]",false,không đỏ mắt,vi,SYNTHETIC_UNVALIDATED
SYM-038-15,EYE_REDNESS,Đỏ mắt,đỏ mắt,do mat,EYE,"[""OPH""]",false,không đỏ mắt,vi,SYNTHETIC_UNVALIDATED
SYM-038-16,EYE_REDNESS,Đỏ mắt,hay mắt đỏ,hay mat do,EYE,"[""OPH""]",false,không đỏ mắt,vi,SYNTHETIC_UNVALIDATED
SYM-038-17,EYE_REDNESS,Đỏ mắt,cam giac long trang do,cam giac long trang do,EYE,"[""OPH""]",false,không đỏ mắt,vi,SYNTHETIC_UNVALIDATED
SYM-038-18,EYE_REDNESS,Đỏ mắt,mắt bị sung huyết mấy hômm nay,mat bi sung huyet may homm nay,EYE,"[""OPH""]",false,không đỏ mắt,vi,SYNTHETIC_UNVALIDATED
SYM-038-19,EYE_REDNESS,Đỏ mắt,đỏ một bên mắt nhẹ,do mot ben mat nhe,EYE,"[""OPH""]",false,không đỏ mắt,vi,SYNTHETIC_UNVALIDATED
SYM-038-20,EYE_REDNESS,Đỏ mắt,đỏ mắt nhiều,do mat nhieu,EYE,"[""OPH""]",false,không đỏ mắt,vi,SYNTHETIC_UNVALIDATED
SYM-039-01,EYE_PAIN,Đau mắt,nhuc mat tung luc,nhuc mat tung luc,EYE,"[""OPH"",""ER""]",true,không đau mắt,vi,SYNTHETIC_UNVALIDATED
SYM-039-02,EYE_PAIN,Đau mắt,đua sâu trong mắt,dua sau trong mat,EYE,"[""OPH"",""ER""]",true,không đau mắt,vi,SYNTHETIC_UNVALIDATED
SYM-039-03,EYE_PAIN,Đau mắt,xốn đau mắt,xon dau mat,EYE,"[""OPH"",""ER""]",true,không đau mắt,vi,SYNTHETIC_UNVALIDATED
SYM-039-04,EYE_PAIN,Đau mắt,tôi đau quanh hốc mắt,toi dau quanh hoc mat,EYE,"[""OPH"",""ER""]",true,không đau mắt,vi,SYNTHETIC_UNVALIDATED
SYM-039-05,EYE_PAIN,Đau mắt,hay dau mat,hay dau mat,EYE,"[""OPH"",""ER""]",true,không đau mắt,vi,SYNTHETIC_UNVALIDATED
SYM-039-06,EYE_PAIN,Đau mắt,cảm giác nhức ắt,cam giac nhuc at,EYE,"[""OPH"",""ER""]",true,không đau mắt,vi,SYNTHETIC_UNVALIDATED
SYM-039-07,EYE_PAIN,Đau mắt,đau sâu trong mắt mấy hôm nay,dau sau trong mat may hom nay,EYE,"[""OPH"",""ER""]",true,không đau mắt,vi,SYNTHETIC_UNVALIDATED
SYM-039-08,EYE_PAIN,Đau mắt,xốn đau mắt nhẹ,xon dau mat nhe,EYE,"[""OPH"",""ER""]",true,không đau mắt,vi,SYNTHETIC_UNVALIDATED
SYM-039-09,EYE_PAIN,Đau mắt,dau quanh hoc mat nhieu,dau quanh hoc mat nhieu,EYE,"[""OPH"",""ER""]",true,không đau mắt,vi,SYNTHETIC_UNVALIDATED
SYM-039-10,EYE_PAIN,Đau mắt,đau mắt lliên tục,dau mat llien tuc,EYE,"[""OPH"",""ER""]",true,không đau mắt,vi,SYNTHETIC_UNVALIDATED
SYM-039-11,EYE_PAIN,Đau mắt,nhức mắt từng lúc,nhuc mat tung luc,EYE,"[""OPH"",""ER""]",true,không đau mắt,vi,SYNTHETIC_UNVALIDATED
SYM-039-12,EYE_PAIN,Đau mắt,đau sâu trong mắt,dau sau trong mat,EYE,"[""OPH"",""ER""]",true,không đau mắt,vi,SYNTHETIC_UNVALIDATED
SYM-039-13,EYE_PAIN,Đau mắt,bi xon dau mat,bi xon dau mat,EYE,"[""OPH"",""ER""]",true,không đau mắt,vi,SYNTHETIC_UNVALIDATED
SYM-039-14,EYE_PAIN,Đau mắt,tôi đau quah hốc mắt,toi dau quah hoc mat,EYE,"[""OPH"",""ER""]",true,không đau mắt,vi,SYNTHETIC_UNVALIDATED
SYM-039-15,EYE_PAIN,Đau mắt,hay đau mắt,hay dau mat,EYE,"[""OPH"",""ER""]",true,không đau mắt,vi,SYNTHETIC_UNVALIDATED
SYM-039-16,EYE_PAIN,Đau mắt,cảm giác nhức mắt,cam giac nhuc mat,EYE,"[""OPH"",""ER""]",true,không đau mắt,vi,SYNTHETIC_UNVALIDATED
SYM-039-17,EYE_PAIN,Đau mắt,dau sau trong mat may hom nay,dau sau trong mat may hom nay,EYE,"[""OPH"",""ER""]",true,không đau mắt,vi,SYNTHETIC_UNVALIDATED
SYM-039-18,EYE_PAIN,Đau mắt,xốn đau mắt nẹh,xon dau mat neh,EYE,"[""OPH"",""ER""]",true,không đau mắt,vi,SYNTHETIC_UNVALIDATED
SYM-039-19,EYE_PAIN,Đau mắt,đau quanh hốc mắt nhiều,dau quanh hoc mat nhieu,EYE,"[""OPH"",""ER""]",true,không đau mắt,vi,SYNTHETIC_UNVALIDATED
SYM-039-20,EYE_PAIN,Đau mắt,đau mắt liên tục,dau mat lien tuc,EYE,"[""OPH"",""ER""]",true,không đau mắt,vi,SYNTHETIC_UNVALIDATED
SYM-040-01,BLURRED_VISION,Nhìn mờ,mat mo,mat mo,EYE,"[""OPH"",""ENDO"",""ER""]",true,không nhìn mờ,vi,SYNTHETIC_UNVALIDATED
SYM-040-02,BLURRED_VISION,Nhìn mờ,bị thị lựcc giảm,bi thi lucc giam,EYE,"[""OPH"",""ENDO"",""ER""]",true,không nhìn mờ,vi,SYNTHETIC_UNVALIDATED
SYM-040-03,BLURRED_VISION,Nhìn mờ,nhìn không rõ,nhin khong ro,EYE,"[""OPH"",""ENDO"",""ER""]",true,không nhìn mờ,vi,SYNTHETIC_UNVALIDATED
SYM-040-04,BLURRED_VISION,Nhìn mờ,hay mờ mắt,hay mo mat,EYE,"[""OPH"",""ENDO"",""ER""]",true,không nhìn mờ,vi,SYNTHETIC_UNVALIDATED
SYM-040-05,BLURRED_VISION,Nhìn mờ,cam giac nhin mo,cam giac nhin mo,EYE,"[""OPH"",""ENDO"",""ER""]",true,không nhìn mờ,vi,SYNTHETIC_UNVALIDATED
SYM-040-06,BLURRED_VISION,Nhìn mờ,mắt mờờ mấy hôm nay,mat moo may hom nay,EYE,"[""OPH"",""ENDO"",""ER""]",true,không nhìn mờ,vi,SYNTHETIC_UNVALIDATED
SYM-040-07,BLURRED_VISION,Nhìn mờ,thị lực giảm nhẹ,thi luc giam nhe,EYE,"[""OPH"",""ENDO"",""ER""]",true,không nhìn mờ,vi,SYNTHETIC_UNVALIDATED
SYM-040-08,BLURRED_VISION,Nhìn mờ,nhìn không rõ nhiều,nhin khong ro nhieu,EYE,"[""OPH"",""ENDO"",""ER""]",true,không nhìn mờ,vi,SYNTHETIC_UNVALIDATED
SYM-040-09,BLURRED_VISION,Nhìn mờ,mo mat lien tuc,mo mat lien tuc,EYE,"[""OPH"",""ENDO"",""ER""]",true,không nhìn mờ,vi,SYNTHETIC_UNVALIDATED
SYM-040-10,BLURRED_VISION,Nhìn mờ,nhìn mờ ừtng lúc,nhin mo utng luc,EYE,"[""OPH"",""ENDO"",""ER""]",true,không nhìn mờ,vi,SYNTHETIC_UNVALIDATED
SYM-040-11,BLURRED_VISION,Nhìn mờ,mắt mờ,mat mo,EYE,"[""OPH"",""ENDO"",""ER""]",true,không nhìn mờ,vi,SYNTHETIC_UNVALIDATED
SYM-040-12,BLURRED_VISION,Nhìn mờ,bị thị lực giảm,bi thi luc giam,EYE,"[""OPH"",""ENDO"",""ER""]",true,không nhìn mờ,vi,SYNTHETIC_UNVALIDATED
SYM-040-13,BLURRED_VISION,Nhìn mờ,toi nhin khong ro,toi nhin khong ro,EYE,"[""OPH"",""ENDO"",""ER""]",true,không nhìn mờ,vi,SYNTHETIC_UNVALIDATED
SYM-040-14,BLURRED_VISION,Nhìn mờ,cảm giác nhìn mờ,cam giac nhin mo,EYE,"[""OPH"",""ENDO"",""ER""]",true,không nhìn mờ,vi,SYNTHETIC_UNVALIDATED
SYM-040-15,BLURRED_VISION,Nhìn mờ,mắt mờ mấy hôm nay,mat mo may hom nay,EYE,"[""OPH"",""ENDO"",""ER""]",true,không nhìn mờ,vi,SYNTHETIC_UNVALIDATED
SYM-040-16,BLURRED_VISION,Nhìn mờ,thi luc giam nhe,thi luc giam nhe,EYE,"[""OPH"",""ENDO"",""ER""]",true,không nhìn mờ,vi,SYNTHETIC_UNVALIDATED
SYM-040-17,BLURRED_VISION,Nhìn mờ,nhìn khôg rõ nhiều,nhin khog ro nhieu,EYE,"[""OPH"",""ENDO"",""ER""]",true,không nhìn mờ,vi,SYNTHETIC_UNVALIDATED
SYM-040-18,BLURRED_VISION,Nhìn mờ,mờ mắt liên tục,mo mat lien tuc,EYE,"[""OPH"",""ENDO"",""ER""]",true,không nhìn mờ,vi,SYNTHETIC_UNVALIDATED
SYM-040-19,BLURRED_VISION,Nhìn mờ,nhìn mờ từng lúc,nhin mo tung luc,EYE,"[""OPH"",""ENDO"",""ER""]",true,không nhìn mờ,vi,SYNTHETIC_UNVALIDATED
SYM-040-20,BLURRED_VISION,Nhìn mờ,bịị thị lực giảm,bii thi luc giam,EYE,"[""OPH"",""ENDO"",""ER""]",true,không nhìn mờ,vi,SYNTHETIC_UNVALIDATED
SYM-041-01,POLYURIA,Đa niệu,bi luong nuoc tieu tang,bi luong nuoc tieu tang,GENERAL,"[""ENDO"",""URO""]",false,không đi tiểu rất nhiều,vi,SYNTHETIC_UNVALIDATED
SYM-041-02,POLYURIA,Đa niệu,tôi tiểu nihều cả ngày,toi tieu niheu ca ngay,GENERAL,"[""ENDO"",""URO""]",false,không đi tiểu rất nhiều,vi,SYNTHETIC_UNVALIDATED
SYM-041-03,POLYURIA,Đa niệu,hay đái nhiều,hay dai nhieu,GENERAL,"[""ENDO"",""URO""]",false,không đi tiểu rất nhiều,vi,SYNTHETIC_UNVALIDATED
SYM-041-04,POLYURIA,Đa niệu,cảm giác tiểu liên tục,cam giac tieu lien tuc,GENERAL,"[""ENDO"",""URO""]",false,không đi tiểu rất nhiều,vi,SYNTHETIC_UNVALIDATED
SYM-041-05,POLYURIA,Đa niệu,di tieu rat nhieu may hom nay,di tieu rat nhieu may hom nay,GENERAL,"[""ENDO"",""URO""]",false,không đi tiểu rất nhiều,vi,SYNTHETIC_UNVALIDATED
SYM-041-06,POLYURIA,Đa niệu,lượng nướ tiểu tăng nhẹ,luong nuo tieu tang nhe,GENERAL,"[""ENDO"",""URO""]",false,không đi tiểu rất nhiều,vi,SYNTHETIC_UNVALIDATED
SYM-041-07,POLYURIA,Đa niệu,tiểu nhiều cả ngày nhiều,tieu nhieu ca ngay nhieu,GENERAL,"[""ENDO"",""URO""]",false,không đi tiểu rất nhiều,vi,SYNTHETIC_UNVALIDATED
SYM-041-08,POLYURIA,Đa niệu,đái nhiều liên tục,dai nhieu lien tuc,GENERAL,"[""ENDO"",""URO""]",false,không đi tiểu rất nhiều,vi,SYNTHETIC_UNVALIDATED
SYM-041-09,POLYURIA,Đa niệu,tieu lien tuc tung luc,tieu lien tuc tung luc,GENERAL,"[""ENDO"",""URO""]",false,không đi tiểu rất nhiều,vi,SYNTHETIC_UNVALIDATED
SYM-041-10,POLYURIA,Đa niệu,đđi tiểu rất nhiều,ddi tieu rat nhieu,GENERAL,"[""ENDO"",""URO""]",false,không đi tiểu rất nhiều,vi,SYNTHETIC_UNVALIDATED
SYM-041-11,POLYURIA,Đa niệu,lượng nước tiểu tăng,luong nuoc tieu tang,GENERAL,"[""ENDO"",""URO""]",false,không đi tiểu rất nhiều,vi,SYNTHETIC_UNVALIDATED
SYM-041-12,POLYURIA,Đa niệu,tôi tiểu nhiều cả ngày,toi tieu nhieu ca ngay,GENERAL,"[""ENDO"",""URO""]",false,không đi tiểu rất nhiều,vi,SYNTHETIC_UNVALIDATED
SYM-041-13,POLYURIA,Đa niệu,hay dai nhieu,hay dai nhieu,GENERAL,"[""ENDO"",""URO""]",false,không đi tiểu rất nhiều,vi,SYNTHETIC_UNVALIDATED
SYM-041-14,POLYURIA,Đa niệu,cảm giác tiuể liên tục,cam giac tiue lien tuc,GENERAL,"[""ENDO"",""URO""]",false,không đi tiểu rất nhiều,vi,SYNTHETIC_UNVALIDATED
SYM-041-15,POLYURIA,Đa niệu,đi tiểu rất nhiều mấy hôm nay,di tieu rat nhieu may hom nay,GENERAL,"[""ENDO"",""URO""]",false,không đi tiểu rất nhiều,vi,SYNTHETIC_UNVALIDATED
SYM-041-16,POLYURIA,Đa niệu,lượng nước tiểu tăng nhẹ,luong nuoc tieu tang nhe,GENERAL,"[""ENDO"",""URO""]",false,không đi tiểu rất nhiều,vi,SYNTHETIC_UNVALIDATED
SYM-041-17,POLYURIA,Đa niệu,tieu nhieu ca ngay nhieu,tieu nhieu ca ngay nhieu,GENERAL,"[""ENDO"",""URO""]",false,không đi tiểu rất nhiều,vi,SYNTHETIC_UNVALIDATED
SYM-041-18,POLYURIA,Đa niệu,đi nhiều liên tục,di nhieu lien tuc,GENERAL,"[""ENDO"",""URO""]",false,không đi tiểu rất nhiều,vi,SYNTHETIC_UNVALIDATED
SYM-041-19,POLYURIA,Đa niệu,tiểu liên tục từng lúc,tieu lien tuc tung luc,GENERAL,"[""ENDO"",""URO""]",false,không đi tiểu rất nhiều,vi,SYNTHETIC_UNVALIDATED
SYM-041-20,POLYURIA,Đa niệu,đi tiểu rất nhiều,di tieu rat nhieu,GENERAL,"[""ENDO"",""URO""]",false,không đi tiểu rất nhiều,vi,SYNTHETIC_UNVALIDATED
SYM-042-01,EXCESSIVE_THIRST,Khát nhiều,toi uong nuoc lien tuc,toi uong nuoc lien tuc,GENERAL,"[""ENDO""]",false,không khát nhiều,vi,SYNTHETIC_UNVALIDATED
SYM-042-02,EXCESSIVE_THIRST,Khát nhiều,hay khát không hếết,hay khat khong heet,GENERAL,"[""ENDO""]",false,không khát nhiều,vi,SYNTHETIC_UNVALIDATED
SYM-042-03,EXCESSIVE_THIRST,Khát nhiều,cảm giác rất hay khát,cam giac rat hay khat,GENERAL,"[""ENDO""]",false,không khát nhiều,vi,SYNTHETIC_UNVALIDATED
SYM-042-04,EXCESSIVE_THIRST,Khát nhiều,khô miệng và khát mấy hôm nay,kho mieng va khat may hom nay,GENERAL,"[""ENDO""]",false,không khát nhiều,vi,SYNTHETIC_UNVALIDATED
SYM-042-05,EXCESSIVE_THIRST,Khát nhiều,khat nhieu nhe,khat nhieu nhe,GENERAL,"[""ENDO""]",false,không khát nhiều,vi,SYNTHETIC_UNVALIDATED
SYM-042-06,EXCESSIVE_THIRST,Khát nhiều,uống ưnớc liên tục nhiều,uong unoc lien tuc nhieu,GENERAL,"[""ENDO""]",false,không khát nhiều,vi,SYNTHETIC_UNVALIDATED
SYM-042-07,EXCESSIVE_THIRST,Khát nhiều,khát không hết liên tục,khat khong het lien tuc,GENERAL,"[""ENDO""]",false,không khát nhiều,vi,SYNTHETIC_UNVALIDATED
SYM-042-08,EXCESSIVE_THIRST,Khát nhiều,rất hay khát từng lúc,rat hay khat tung luc,GENERAL,"[""ENDO""]",false,không khát nhiều,vi,SYNTHETIC_UNVALIDATED
SYM-042-09,EXCESSIVE_THIRST,Khát nhiều,kho mieng va khat,kho mieng va khat,GENERAL,"[""ENDO""]",false,không khát nhiều,vi,SYNTHETIC_UNVALIDATED
SYM-042-10,EXCESSIVE_THIRST,Khát nhiều,bị khátt nhiều,bi khatt nhieu,GENERAL,"[""ENDO""]",false,không khát nhiều,vi,SYNTHETIC_UNVALIDATED
SYM-042-11,EXCESSIVE_THIRST,Khát nhiều,uống nước liên tục,uong nuoc lien tuc,GENERAL,"[""ENDO""]",false,không khát nhiều,vi,SYNTHETIC_UNVALIDATED
SYM-042-12,EXCESSIVE_THIRST,Khát nhiều,hay khát không hết,hay khat khong het,GENERAL,"[""ENDO""]",false,không khát nhiều,vi,SYNTHETIC_UNVALIDATED
SYM-042-13,EXCESSIVE_THIRST,Khát nhiều,cam giac rat hay khat,cam giac rat hay khat,GENERAL,"[""ENDO""]",false,không khát nhiều,vi,SYNTHETIC_UNVALIDATED
SYM-042-14,EXCESSIVE_THIRST,Khát nhiều,khô miiệng và khát mấy hôm nay,kho miieng va khat may hom nay,GENERAL,"[""ENDO""]",false,không khát nhiều,vi,SYNTHETIC_UNVALIDATED
SYM-042-15,EXCESSIVE_THIRST,Khát nhiều,khát nhiều nhẹ,khat nhieu nhe,GENERAL,"[""ENDO""]",false,không khát nhiều,vi,SYNTHETIC_UNVALIDATED
SYM-042-16,EXCESSIVE_THIRST,Khát nhiều,uống nước liên tục nhiều,uong nuoc lien tuc nhieu,GENERAL,"[""ENDO""]",false,không khát nhiều,vi,SYNTHETIC_UNVALIDATED
SYM-042-17,EXCESSIVE_THIRST,Khát nhiều,khat khong het lien tuc,khat khong het lien tuc,GENERAL,"[""ENDO""]",false,không khát nhiều,vi,SYNTHETIC_UNVALIDATED
SYM-042-18,EXCESSIVE_THIRST,Khát nhiều,rất hay khát từn lúc,rat hay khat tun luc,GENERAL,"[""ENDO""]",false,không khát nhiều,vi,SYNTHETIC_UNVALIDATED
SYM-042-19,EXCESSIVE_THIRST,Khát nhiều,khô miệng và khát,kho mieng va khat,GENERAL,"[""ENDO""]",false,không khát nhiều,vi,SYNTHETIC_UNVALIDATED
SYM-042-20,EXCESSIVE_THIRST,Khát nhiều,bị khát nhiều,bi khat nhieu,GENERAL,"[""ENDO""]",false,không khát nhiều,vi,SYNTHETIC_UNVALIDATED
SYM-043-01,WEIGHT_CHANGE,Thay đổi cân nặng,hay tang can nhanh,hay tang can nhanh,GENERAL,"[""ENDO"",""GENERAL""]",false,không sụt cân,vi,SYNTHETIC_UNVALIDATED
SYM-043-02,WEIGHT_CHANGE,Thay đổi cân nặng,cảm giá cân nặng thay đổi,cam gia can nang thay doi,GENERAL,"[""ENDO"",""GENERAL""]",false,không sụt cân,vi,SYNTHETIC_UNVALIDATED
SYM-043-03,WEIGHT_CHANGE,Thay đổi cân nặng,giảm cân không rõ lý do mấy hôm nay,giam can khong ro ly do may hom nay,GENERAL,"[""ENDO"",""GENERAL""]",false,không sụt cân,vi,SYNTHETIC_UNVALIDATED
SYM-043-04,WEIGHT_CHANGE,Thay đổi cân nặng,tăng cân bất thường nhẹ,tang can bat thuong nhe,GENERAL,"[""ENDO"",""GENERAL""]",false,không sụt cân,vi,SYNTHETIC_UNVALIDATED
SYM-043-05,WEIGHT_CHANGE,Thay đổi cân nặng,sut can nhieu,sut can nhieu,GENERAL,"[""ENDO"",""GENERAL""]",false,không sụt cân,vi,SYNTHETIC_UNVALIDATED
SYM-043-06,WEIGHT_CHANGE,Thay đổi cân nặng,tăg cân nhanh liên tục,tag can nhanh lien tuc,GENERAL,"[""ENDO"",""GENERAL""]",false,không sụt cân,vi,SYNTHETIC_UNVALIDATED
