rule_id,required_symptoms_json,optional_symptoms_json,excluded_symptoms_json,age_min,age_max,gender_scope,pregnancy_scope,target_department,target_department_name,alternative_departments_json,default_priority,base_score,requires_review,rule_source,validation_status
RULE-0345,"[""VOMITING""]","[""COUGH"",""DIARRHEA"",""FEVER""]",[],0,15,ALL,NA,PED,Nhi khoa,"[""ER"",""ENT""]",NORMAL,0.765,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0346,"[""WHEEZING""]","[""SKIN_RASH""]","[""CHEST_PAIN""]",0,15,ALL,NA,PED,Nhi khoa,"[""ER"",""ENT""]",LOW,0.711,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0347,"[""WHEEZING""]","[""DIARRHEA"",""FEVER"",""VOMITING""]",[],0,15,ALL,NA,PED,Nhi khoa,"[""ER"",""ENT""]",NORMAL,0.702,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0348,"[""COUGH""]","[""VOMITING""]","[""BLURRED_VISION""]",0,15,ALL,NA,PED,Nhi khoa,"[""ER"",""ENT""]",NORMAL,0.709,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0349,"[""DIARRHEA"",""WHEEZING""]","[""COUGH""]",[],0,15,ALL,NA,PED,Nhi khoa,"[""ER"",""ENT""]",NORMAL,0.641,false,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0350,"[""WHEEZING""]","[""COUGH"",""DIARRHEA"",""SKIN_RASH""]","[""CHEST_PAIN""]",0,15,ALL,NA,PED,Nhi khoa,"[""ER"",""ENT""]",NORMAL,0.85,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0351,"[""COUGH""]","[""WHEEZING""]",[],0,15,ALL,NA,PED,Nhi khoa,"[""ER"",""ENT""]",NORMAL,0.678,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0352,"[""VOMITING"",""WHEEZING""]","[""COUGH"",""FEVER""]","[""VAGINAL_BLEEDING""]",0,15,ALL,NA,PED,Nhi khoa,"[""ER"",""ENT""]",LOW,0.733,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0353,"[""WHEEZING""]","[""SKIN_RASH""]","[""BLURRED_VISION""]",0,15,ALL,NA,PED,Nhi khoa,"[""ER"",""ENT""]",HIGH,0.639,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0354,"[""SKIN_RASH""]","[""DIARRHEA"",""FEVER"",""VOMITING""]","[""CHEST_PAIN""]",0,15,ALL,NA,PED,Nhi khoa,"[""ER"",""ENT""]",NORMAL,0.715,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0355,"[""VOMITING""]","[""COUGH"",""FEVER"",""SKIN_RASH""]",[],0,15,ALL,NA,PED,Nhi khoa,"[""ER"",""ENT""]",NORMAL,0.737,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0356,"[""VOMITING""]","[""FEVER"",""SKIN_RASH"",""WHEEZING""]",[],0,15,ALL,NA,PED,Nhi khoa,"[""ER"",""ENT""]",NORMAL,0.658,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0357,"[""COUGH"",""WHEEZING""]","[""FEVER"",""VOMITING""]",[],0,15,ALL,NA,PED,Nhi khoa,"[""ER"",""ENT""]",HIGH,0.806,false,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0358,"[""VOMITING"",""WHEEZING""]","[""COUGH"",""DIARRHEA""]",[],0,15,ALL,NA,PED,Nhi khoa,"[""ER"",""ENT""]",HIGH,0.903,false,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0359,"[""SKIN_RASH""]","[""COUGH"",""DIARRHEA"",""VOMITING""]",[],0,15,ALL,NA,PED,Nhi khoa,"[""ER"",""ENT""]",NORMAL,0.738,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0360,"[""VOMITING""]","[""WHEEZING""]","[""BLURRED_VISION""]",0,15,ALL,NA,PED,Nhi khoa,"[""ER"",""ENT""]",HIGH,0.798,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0361,"[""DIARRHEA"",""FEVER""]","[""COUGH"",""SKIN_RASH"",""WHEEZING""]","[""BLURRED_VISION""]",0,15,ALL,NA,PED,Nhi khoa,"[""ER"",""ENT""]",LOW,0.764,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0362,"[""WHEEZING""]","[""DIARRHEA"",""FEVER"",""VOMITING""]",[],0,15,ALL,NA,PED,Nhi khoa,"[""ER"",""ENT""]",HIGH,0.927,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0363,"[""WHEEZING""]","[""FEVER"",""SKIN_RASH""]","[""LIMB_WEAKNESS""]",0,15,ALL,NA,PED,Nhi khoa,"[""ER"",""ENT""]",HIGH,0.633,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0364,"[""VOMITING"",""WHEEZING""]","[""COUGH"",""SKIN_RASH""]",[],0,15,ALL,NA,PED,Nhi khoa,"[""ER"",""ENT""]",LOW,0.734,false,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0365,"[""SKIN_RASH"",""VOMITING""]","[""COUGH"",""WHEEZING""]",[],0,15,ALL,NA,PED,Nhi khoa,"[""ER"",""ENT""]",LOW,0.804,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0366,"[""DIARRHEA"",""SKIN_RASH""]","[""FEVER"",""VOMITING""]","[""DYSPNEA""]",0,15,ALL,NA,PED,Nhi khoa,"[""ER"",""ENT""]",HIGH,0.828,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0367,"[""FEVER"",""WHEEZING""]","[""DIARRHEA"",""SKIN_RASH"",""VOMITING""]",[],0,15,ALL,NA,PED,Nhi khoa,"[""ER"",""ENT""]",NORMAL,0.917,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0368,"[""VOMITING"",""WHEEZING""]","[""SKIN_RASH""]",[],0,15,ALL,NA,PED,Nhi khoa,"[""ER"",""ENT""]",NORMAL,0.86,false,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0369,"[""SKIN_RASH"",""WHEEZING""]","[""DIARRHEA""]","[""VAGINAL_BLEEDING""]",0,15,ALL,NA,PED,Nhi khoa,"[""ER"",""ENT""]",HIGH,0.659,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0370,"[""FEVER"",""VOMITING""]","[""COUGH""]",[],0,15,ALL,NA,PED,Nhi khoa,"[""ER"",""ENT""]",NORMAL,0.906,false,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0371,"[""DIARRHEA"",""SKIN_RASH""]","[""FEVER"",""VOMITING"",""WHEEZING""]",[],0,15,ALL,NA,PED,Nhi khoa,"[""ER"",""ENT""]",HIGH,0.7,false,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0372,"[""SKIN_RASH"",""WHEEZING""]","[""COUGH"",""FEVER"",""VOMITING""]",[],0,15,ALL,NA,PED,Nhi khoa,"[""ER"",""ENT""]",HIGH,0.634,false,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0373,"[""FEVER""]","[""COUGH"",""SKIN_RASH""]","[""BLURRED_VISION""]",0,15,ALL,NA,PED,Nhi khoa,"[""ER"",""ENT""]",HIGH,0.927,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0374,"[""FEVER"",""WHEEZING""]","[""DIARRHEA""]",[],0,15,ALL,NA,PED,Nhi khoa,"[""ER"",""ENT""]",HIGH,0.68,false,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0375,"[""COUGH""]","[""VOMITING""]","[""VAGINAL_BLEEDING""]",0,15,ALL,NA,PED,Nhi khoa,"[""ER"",""ENT""]",HIGH,0.675,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0376,"[""WHEEZING""]","[""COUGH"",""FEVER"",""VOMITING""]",[],0,15,ALL,NA,PED,Nhi khoa,"[""ER"",""ENT""]",HIGH,0.722,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0377,"[""SKIN_RASH""]","[""VOMITING""]",[],0,15,ALL,NA,PED,Nhi khoa,"[""ER"",""ENT""]",NORMAL,0.897,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0378,"[""DIARRHEA""]","[""SKIN_RASH"",""VOMITING"",""WHEEZING""]","[""CHEST_PAIN""]",0,15,ALL,NA,PED,Nhi khoa,"[""ER"",""ENT""]",NORMAL,0.88,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0379,"[""DIARRHEA""]","[""COUGH"",""FEVER"",""SKIN_RASH""]",[],0,15,ALL,NA,PED,Nhi khoa,"[""ER"",""ENT""]",NORMAL,0.777,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0380,"[""FEVER"",""WHEEZING""]","[""COUGH"",""SKIN_RASH"",""VOMITING""]",[],0,15,ALL,NA,PED,Nhi khoa,"[""ER"",""ENT""]",HIGH,0.726,false,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0381,"[""WHEEZING""]","[""DIARRHEA"",""FEVER"",""SKIN_RASH""]",[],0,15,ALL,NA,PED,Nhi khoa,"[""ER"",""ENT""]",LOW,0.764,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0382,"[""COUGH"",""WHEEZING""]","[""DIARRHEA""]",[],0,15,ALL,NA,PED,Nhi khoa,"[""ER"",""ENT""]",NORMAL,0.69,false,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0383,"[""DIARRHEA""]","[""COUGH"",""SKIN_RASH"",""VOMITING""]","[""VAGINAL_BLEEDING""]",0,15,ALL,NA,PED,Nhi khoa,"[""ER"",""ENT""]",HIGH,0.876,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0384,"[""DIARRHEA"",""FEVER""]","[""SKIN_RASH"",""WHEEZING""]",[],0,15,ALL,NA,PED,Nhi khoa,"[""ER"",""ENT""]",HIGH,0.788,false,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0385,"[""COUGH""]","[""DIARRHEA"",""SKIN_RASH"",""VOMITING""]","[""LIMB_WEAKNESS""]",0,15,ALL,NA,PED,Nhi khoa,"[""ER"",""ENT""]",NORMAL,0.759,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0386,"[""DIARRHEA"",""FEVER""]","[""COUGH"",""SKIN_RASH"",""WHEEZING""]","[""CHEST_PAIN""]",0,15,ALL,NA,PED,Nhi khoa,"[""ER"",""ENT""]",NORMAL,0.85,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0387,"[""COUGH""]","[""DIARRHEA"",""SKIN_RASH""]","[""VAGINAL_BLEEDING""]",0,15,ALL,NA,PED,Nhi khoa,"[""ER"",""ENT""]",HIGH,0.813,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0388,"[""FEVER"",""VOMITING""]","[""COUGH"",""SKIN_RASH""]",[],0,15,ALL,NA,PED,Nhi khoa,"[""ER"",""ENT""]",LOW,0.631,false,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0389,"[""FEVER""]","[""DIARRHEA"",""SKIN_RASH"",""VOMITING""]",[],0,15,ALL,NA,PED,Nhi khoa,"[""ER"",""ENT""]",NORMAL,0.628,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0390,"[""DIARRHEA""]","[""SKIN_RASH"",""VOMITING""]",[],0,15,ALL,NA,PED,Nhi khoa,"[""ER"",""ENT""]",NORMAL,0.832,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0391,"[""MISSED_PERIOD""]","[""PELVIC_PAIN"",""VAGINAL_BLEEDING"",""VAGINAL_DISCHARGE""]","[""LIMB_WEAKNESS""]",12,55,FEMALE,NO,OBGYN,Sản phụ khoa,"[""GENERAL"",""URO""]",NORMAL,0.643,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0392,"[""MISSED_PERIOD""]","[""PELVIC_PAIN"",""VAGINAL_BLEEDING"",""VAGINAL_DISCHARGE""]",[],16,70,FEMALE,NO,OBGYN,Sản phụ khoa,"[""GENERAL"",""URO""]",NORMAL,0.702,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0393,"[""MISSED_PERIOD"",""VAGINAL_DISCHARGE""]","[""PELVIC_PAIN"",""VAGINAL_BLEEDING""]","[""VAGINAL_BLEEDING""]",16,70,FEMALE,ANY,OBGYN,Sản phụ khoa,"[""GENERAL"",""URO""]",HIGH,0.645,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0394,"[""VAGINAL_DISCHARGE""]","[""MISSED_PERIOD"",""PELVIC_PAIN""]","[""CHEST_PAIN""]",16,70,FEMALE,ANY,OBGYN,Sản phụ khoa,"[""GENERAL"",""URO""]",NORMAL,0.87,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0395,"[""VAGINAL_DISCHARGE""]","[""MISSED_PERIOD"",""PELVIC_PAIN""]",[],16,70,FEMALE,ANY,OBGYN,Sản phụ khoa,"[""GENERAL"",""URO""]",NORMAL,0.914,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0396,"[""VAGINAL_BLEEDING"",""VAGINAL_DISCHARGE""]","[""PELVIC_PAIN""]","[""BLURRED_VISION""]",16,70,FEMALE,YES,OBGYN,Sản phụ khoa,"[""GENERAL"",""URO""]",LOW,0.709,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0397,"[""PELVIC_PAIN""]","[""MISSED_PERIOD"",""VAGINAL_BLEEDING"",""VAGINAL_DISCHARGE""]",[],12,55,FEMALE,NO,OBGYN,Sản phụ khoa,"[""GENERAL"",""URO""]",NORMAL,0.799,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0398,"[""MISSED_PERIOD""]","[""PELVIC_PAIN"",""VAGINAL_BLEEDING"",""VAGINAL_DISCHARGE""]",[],16,70,FEMALE,NO,OBGYN,Sản phụ khoa,"[""GENERAL"",""URO""]",NORMAL,0.924,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0399,"[""VAGINAL_DISCHARGE""]","[""VAGINAL_BLEEDING""]","[""DYSPNEA""]",12,55,FEMALE,ANY,OBGYN,Sản phụ khoa,"[""GENERAL"",""URO""]",HIGH,0.645,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0400,"[""VAGINAL_DISCHARGE""]","[""MISSED_PERIOD"",""PELVIC_PAIN"",""VAGINAL_BLEEDING""]",[],16,70,FEMALE,NO,OBGYN,Sản phụ khoa,"[""GENERAL"",""URO""]",HIGH,0.854,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0401,"[""PELVIC_PAIN""]","[""VAGINAL_DISCHARGE""]",[],16,70,FEMALE,ANY,OBGYN,Sản phụ khoa,"[""GENERAL"",""URO""]",LOW,0.847,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0402,"[""PELVIC_PAIN""]","[""MISSED_PERIOD"",""VAGINAL_BLEEDING"",""VAGINAL_DISCHARGE""]",[],16,70,FEMALE,NO,OBGYN,Sản phụ khoa,"[""GENERAL"",""URO""]",NORMAL,0.679,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0403,"[""VAGINAL_BLEEDING""]","[""PELVIC_PAIN""]","[""VAGINAL_BLEEDING""]",12,55,FEMALE,NO,OBGYN,Sản phụ khoa,"[""GENERAL"",""URO""]",LOW,0.888,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0404,"[""VAGINAL_BLEEDING""]","[""MISSED_PERIOD""]",[],12,55,FEMALE,ANY,OBGYN,Sản phụ khoa,"[""GENERAL"",""URO""]",NORMAL,0.911,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0405,"[""VAGINAL_BLEEDING""]","[""PELVIC_PAIN"",""VAGINAL_DISCHARGE""]",[],16,70,FEMALE,YES,OBGYN,Sản phụ khoa,"[""GENERAL"",""URO""]",NORMAL,0.691,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0406,"[""VAGINAL_BLEEDING"",""VAGINAL_DISCHARGE""]","[""MISSED_PERIOD"",""PELVIC_PAIN""]",[],16,70,FEMALE,ANY,OBGYN,Sản phụ khoa,"[""GENERAL"",""URO""]",NORMAL,0.87,false,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0407,"[""MISSED_PERIOD""]","[""PELVIC_PAIN"",""VAGINAL_BLEEDING"",""VAGINAL_DISCHARGE""]",[],12,55,FEMALE,YES,OBGYN,Sản phụ khoa,"[""GENERAL"",""URO""]",NORMAL,0.781,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0408,"[""MISSED_PERIOD""]","[""VAGINAL_BLEEDING"",""VAGINAL_DISCHARGE""]",[],16,70,FEMALE,YES,OBGYN,Sản phụ khoa,"[""GENERAL"",""URO""]",NORMAL,0.884,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0409,"[""VAGINAL_BLEEDING""]","[""PELVIC_PAIN"",""VAGINAL_DISCHARGE""]",[],16,70,FEMALE,ANY,OBGYN,Sản phụ khoa,"[""GENERAL"",""URO""]",LOW,0.922,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0410,"[""VAGINAL_BLEEDING""]","[""PELVIC_PAIN"",""VAGINAL_DISCHARGE""]",[],16,70,FEMALE,YES,OBGYN,Sản phụ khoa,"[""GENERAL"",""URO""]",HIGH,0.628,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0411,"[""MISSED_PERIOD""]","[""PELVIC_PAIN"",""VAGINAL_BLEEDING"",""VAGINAL_DISCHARGE""]","[""BLURRED_VISION""]",16,70,FEMALE,NO,OBGYN,Sản phụ khoa,"[""GENERAL"",""URO""]",NORMAL,0.676,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0412,"[""MISSED_PERIOD""]","[""VAGINAL_DISCHARGE""]",[],16,70,FEMALE,NO,OBGYN,Sản phụ khoa,"[""GENERAL"",""URO""]",HIGH,0.88,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0413,"[""VAGINAL_DISCHARGE""]","[""MISSED_PERIOD"",""PELVIC_PAIN"",""VAGINAL_BLEEDING""]","[""BLURRED_VISION""]",16,70,FEMALE,YES,OBGYN,Sản phụ khoa,"[""GENERAL"",""URO""]",NORMAL,0.646,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0414,"[""MISSED_PERIOD""]","[""VAGINAL_DISCHARGE""]",[],12,55,FEMALE,ANY,OBGYN,Sản phụ khoa,"[""GENERAL"",""URO""]",NORMAL,0.887,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0415,"[""VAGINAL_BLEEDING""]","[""MISSED_PERIOD""]",[],16,70,FEMALE,ANY,OBGYN,Sản phụ khoa,"[""GENERAL"",""URO""]",HIGH,0.892,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0416,"[""VAGINAL_BLEEDING""]","[""PELVIC_PAIN"",""VAGINAL_DISCHARGE""]",[],12,55,FEMALE,YES,OBGYN,Sản phụ khoa,"[""GENERAL"",""URO""]",NORMAL,0.685,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0417,"[""VAGINAL_BLEEDING""]","[""MISSED_PERIOD"",""PELVIC_PAIN"",""VAGINAL_DISCHARGE""]",[],16,70,FEMALE,ANY,OBGYN,Sản phụ khoa,"[""GENERAL"",""URO""]",NORMAL,0.818,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0418,"[""MISSED_PERIOD""]","[""PELVIC_PAIN"",""VAGINAL_BLEEDING""]",[],16,70,FEMALE,ANY,OBGYN,Sản phụ khoa,"[""GENERAL"",""URO""]",HIGH,0.736,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0419,"[""VAGINAL_BLEEDING""]","[""MISSED_PERIOD"",""PELVIC_PAIN"",""VAGINAL_DISCHARGE""]","[""LIMB_WEAKNESS""]",12,55,FEMALE,YES,OBGYN,Sản phụ khoa,"[""GENERAL"",""URO""]",NORMAL,0.786,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0420,"[""VAGINAL_BLEEDING"",""VAGINAL_DISCHARGE""]","[""PELVIC_PAIN""]",[],16,70,FEMALE,NO,OBGYN,Sản phụ khoa,"[""GENERAL"",""URO""]",NORMAL,0.881,false,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0421,"[""PELVIC_PAIN"",""VAGINAL_DISCHARGE""]","[""MISSED_PERIOD"",""VAGINAL_BLEEDING""]","[""DYSPNEA""]",16,70,FEMALE,ANY,OBGYN,Sản phụ khoa,"[""GENERAL"",""URO""]",NORMAL,0.672,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0422,"[""MISSED_PERIOD"",""VAGINAL_BLEEDING""]","[""PELVIC_PAIN"",""VAGINAL_DISCHARGE""]","[""DYSPNEA""]",12,55,FEMALE,ANY,OBGYN,Sản phụ khoa,"[""GENERAL"",""URO""]",NORMAL,0.911,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0423,"[""MISSED_PERIOD"",""VAGINAL_DISCHARGE""]","[""VAGINAL_BLEEDING""]",[],12,55,FEMALE,ANY,OBGYN,Sản phụ khoa,"[""GENERAL"",""URO""]",NORMAL,0.693,false,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0424,"[""MISSED_PERIOD""]","[""PELVIC_PAIN"",""VAGINAL_BLEEDING"",""VAGINAL_DISCHARGE""]",[],16,70,FEMALE,YES,OBGYN,Sản phụ khoa,"[""GENERAL"",""URO""]",HIGH,0.668,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0425,"[""MISSED_PERIOD"",""VAGINAL_BLEEDING""]","[""PELVIC_PAIN"",""VAGINAL_DISCHARGE""]",[],12,55,FEMALE,ANY,OBGYN,Sản phụ khoa,"[""GENERAL"",""URO""]",HIGH,0.917,false,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0426,"[""PELVIC_PAIN""]","[""MISSED_PERIOD""]",[],12,55,FEMALE,ANY,OBGYN,Sản phụ khoa,"[""GENERAL"",""URO""]",NORMAL,0.697,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0427,"[""VAGINAL_DISCHARGE""]","[""PELVIC_PAIN"",""VAGINAL_BLEEDING""]","[""CHEST_PAIN""]",16,70,FEMALE,YES,OBGYN,Sản phụ khoa,"[""GENERAL"",""URO""]",HIGH,0.804,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0428,"[""VAGINAL_BLEEDING""]","[""PELVIC_PAIN"",""VAGINAL_DISCHARGE""]",[],16,70,FEMALE,ANY,OBGYN,Sản phụ khoa,"[""GENERAL"",""URO""]",NORMAL,0.695,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0429,"[""MISSED_PERIOD""]","[""PELVIC_PAIN"",""VAGINAL_BLEEDING"",""VAGINAL_DISCHARGE""]",[],16,70,FEMALE,YES,OBGYN,Sản phụ khoa,"[""GENERAL"",""URO""]",LOW,0.876,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0430,"[""VAGINAL_BLEEDING""]","[""MISSED_PERIOD"",""PELVIC_PAIN"",""VAGINAL_DISCHARGE""]","[""CHEST_PAIN""]",12,55,FEMALE,NO,OBGYN,Sản phụ khoa,"[""GENERAL"",""URO""]",NORMAL,0.777,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0431,"[""PELVIC_PAIN"",""VAGINAL_BLEEDING""]","[""MISSED_PERIOD"",""VAGINAL_DISCHARGE""]",[],12,55,FEMALE,NO,OBGYN,Sản phụ khoa,"[""GENERAL"",""URO""]",NORMAL,0.646,false,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0432,"[""MISSED_PERIOD""]","[""PELVIC_PAIN"",""VAGINAL_DISCHARGE""]",[],12,55,FEMALE,YES,OBGYN,Sản phụ khoa,"[""GENERAL"",""URO""]",NORMAL,0.649,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0433,"[""MISSED_PERIOD"",""VAGINAL_DISCHARGE""]","[""PELVIC_PAIN"",""VAGINAL_BLEEDING""]","[""VAGINAL_BLEEDING""]",16,70,FEMALE,ANY,OBGYN,Sản phụ khoa,"[""GENERAL"",""URO""]",NORMAL,0.858,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0434,"[""PELVIC_PAIN""]","[""VAGINAL_BLEEDING""]",[],12,55,FEMALE,YES,OBGYN,Sản phụ khoa,"[""GENERAL"",""URO""]",NORMAL,0.829,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0435,"[""VAGINAL_BLEEDING""]","[""MISSED_PERIOD"",""PELVIC_PAIN"",""VAGINAL_DISCHARGE""]",[],16,70,FEMALE,NO,OBGYN,Sản phụ khoa,"[""GENERAL"",""URO""]",NORMAL,0.695,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0436,"[""VAGINAL_BLEEDING""]","[""MISSED_PERIOD"",""PELVIC_PAIN""]","[""CHEST_PAIN""]",12,55,FEMALE,ANY,OBGYN,Sản phụ khoa,"[""GENERAL"",""URO""]",HIGH,0.919,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
RULE-0437,"[""MISSED_PERIOD"",""VAGINAL_BLEEDING""]","[""PELVIC_PAIN""]","[""LIMB_WEAKNESS""]",12,55,FEMALE,ANY,OBGYN,Sản phụ khoa,"[""GENERAL"",""URO""]",LOW,0.815,true,SYNTHETIC_RULE_GENERATOR,SYNTHETIC_UNVALIDATED
